INDEX,L1_UTM_X,L1_UTM_Y,L1_LON,L1_LAT,R1_UTM_X,R1_UTM_Y,R1_LON,R1_LAT
1332,250257.2938,3688239.577,126.317692,33.30435211,250257.2938,3688239.577,126.317692,33.30435211
1333,250257.1523,3688239.439,126.3176905,33.30435083,250257.1523,3688239.439,126.3176905,33.30435083
1334,250257.0258,3688239.285,126.3176892,33.30434942,250257.0258,3688239.285,126.3176892,33.30434942
1335,250256.8889,3688239.145,126.3176878,33.30434812,250256.8889,3688239.145,126.3176878,33.30434812
1336,250256.7552,3688239.001,126.3176864,33.30434679,250256.7552,3688239.001,126.3176864,33.30434679
1337,250256.6185,3688238.867,126.317685,33.30434556,250256.6185,3688238.867,126.317685,33.30434556
1338,250256.487,3688238.725,126.3176836,33.30434425,250256.487,3688238.725,126.3176836,33.30434425
1339,250256.3519,3688238.586,126.3176822,33.30434296,250256.3519,3688238.586,126.3176822,33.30434296
1340,250256.217,3688238.45,126.3176808,33.3043417,250256.217,3688238.45,126.3176808,33.3043417
1341,250256.0828,3688238.306,126.3176794,33.30434038,250256.0828,3688238.306,126.3176794,33.30434038
1342,250255.9472,3688238.166,126.317678,33.30433908,250255.9472,3688238.166,126.317678,33.30433908
1343,250255.8142,3688238.02,126.3176766,33.30433774,250255.8142,3688238.02,126.3176766,33.30433774
1344,250255.6847,3688237.875,126.3176752,33.3043364,250255.6847,3688237.875,126.3176752,33.3043364
1345,250255.5631,3688237.717,126.317674,33.30433495,250255.5631,3688237.717,126.317674,33.30433495
1346,250255.4408,3688237.561,126.3176727,33.30433352,250255.4408,3688237.561,126.3176727,33.30433352
1347,250255.3105,3688237.415,126.3176713,33.30433217,250255.3105,3688237.415,126.3176713,33.30433217
1348,250255.1847,3688237.263,126.31767,33.30433077,250255.1847,3688237.263,126.31767,33.30433077
1349,250255.0579,3688237.112,126.3176687,33.30432938,250255.0579,3688237.112,126.3176687,33.30432938
1350,250254.9285,3688236.965,126.3176674,33.30432803,250254.9285,3688236.965,126.3176674,33.30432803
1351,250254.7981,3688236.817,126.317666,33.30432666,250254.7981,3688236.817,126.317666,33.30432666
1352,250254.6839,3688236.661,126.3176648,33.30432523,250254.6839,3688236.661,126.3176648,33.30432523
1353,250254.5502,3688236.518,126.3176634,33.30432391,250254.5502,3688236.518,126.3176634,33.30432391
1354,250254.4207,3688236.372,126.3176621,33.30432257,250254.4207,3688236.372,126.3176621,33.30432257
1355,250254.2802,3688236.232,126.3176606,33.30432127,250254.2802,3688236.232,126.3176606,33.30432127
1356,250254.1632,3688236.071,126.3176594,33.30431979,250254.1632,3688236.071,126.3176594,33.30431979
1357,250254.0222,3688235.939,126.3176579,33.30431857,250254.0222,3688235.939,126.3176579,33.30431857
1358,250253.901,3688235.785,126.3176567,33.30431716,250253.901,3688235.785,126.3176567,33.30431716
1359,250253.7651,3688235.639,126.3176552,33.30431581,250253.7651,3688235.639,126.3176552,33.30431581
1360,250253.6302,3688235.497,126.3176538,33.3043145,250253.6302,3688235.497,126.3176538,33.3043145
1361,250253.5106,3688235.343,126.3176526,33.30431308,250253.5106,3688235.343,126.3176526,33.30431308
1362,250253.3804,3688235.197,126.3176512,33.30431174,250253.3804,3688235.197,126.3176512,33.30431174
1363,250253.2493,3688235.049,126.3176499,33.30431037,250253.2493,3688235.049,126.3176499,33.30431037
1364,250253.1388,3688234.887,126.3176487,33.30430889,250253.1388,3688234.887,126.3176487,33.30430889
1365,250253.0185,3688234.729,126.3176475,33.30430744,250253.0185,3688234.729,126.3176475,33.30430744
1366,250252.8938,3688234.576,126.3176462,33.30430603,250252.8938,3688234.576,126.3176462,33.30430603
1367,250252.7806,3688234.412,126.317645,33.30430453,250252.7806,3688234.412,126.317645,33.30430453
1368,250252.6728,3688234.248,126.3176439,33.30430302,250252.6728,3688234.248,126.3176439,33.30430302
1369,250252.5795,3688234.073,126.317643,33.30430143,250252.5795,3688234.073,126.317643,33.30430143
1370,250252.4773,3688233.902,126.3176419,33.30429986,250252.4773,3688233.902,126.3176419,33.30429986
1371,250252.3861,3688233.73,126.317641,33.30429829,250252.3861,3688233.73,126.317641,33.30429829
1372,250252.3065,3688233.552,126.3176402,33.30429667,250252.3065,3688233.552,126.3176402,33.30429667
1373,250252.2265,3688233.374,126.3176394,33.30429505,250252.2265,3688233.374,126.3176394,33.30429505
1374,250252.1518,3688233.192,126.3176386,33.30429339,250252.1518,3688233.192,126.3176386,33.30429339
1375,250252.1164,3688232.998,126.3176383,33.30429163,250252.1164,3688232.998,126.3176383,33.30429163
1376,250252.0706,3688232.805,126.3176378,33.30428988,250252.0706,3688232.805,126.3176378,33.30428988
1377,250252.0494,3688232.611,126.3176377,33.30428813,250252.0494,3688232.611,126.3176377,33.30428813
1378,250252.0285,3688232.417,126.3176375,33.30428638,250252.0285,3688232.417,126.3176375,33.30428638
1379,250252.0257,3688232.221,126.3176375,33.30428461,250252.0257,3688232.221,126.3176375,33.30428461
1380,250252.0497,3688232.023,126.3176378,33.30428283,250252.0497,3688232.023,126.3176378,33.30428283
1381,250252.0996,3688231.832,126.3176384,33.30428112,250252.0996,3688231.832,126.3176384,33.30428112
1382,250252.1367,3688231.64,126.3176389,33.3042794,250252.1367,3688231.64,126.3176389,33.3042794
1383,250252.1781,3688231.449,126.3176394,33.30427769,250252.1781,3688231.449,126.3176394,33.30427769
1384,250252.2265,3688231.258,126.3176399,33.30427598,250252.2265,3688231.258,126.3176399,33.30427598
1385,250252.3105,3688231.082,126.3176409,33.30427441,250252.3105,3688231.082,126.3176409,33.30427441
1386,250252.3743,3688230.898,126.3176416,33.30427277,250252.3743,3688230.898,126.3176416,33.30427277
1387,250252.4245,3688230.711,126.3176422,33.3042711,250252.4245,3688230.711,126.3176422,33.3042711
1388,250252.5135,3688230.539,126.3176432,33.30426957,250252.5135,3688230.539,126.3176432,33.30426957
1389,250252.5771,3688230.354,126.317644,33.30426792,250252.5771,3688230.354,126.317644,33.30426792
1390,250252.6495,3688230.171,126.3176448,33.30426628,250252.6495,3688230.171,126.3176448,33.30426628
1391,250252.7478,3688230.001,126.3176459,33.30426478,250252.7478,3688230.001,126.3176459,33.30426478
1392,250252.8555,3688229.839,126.3176471,33.30426334,250252.8555,3688229.839,126.3176471,33.30426334
1393,250252.9402,3688229.663,126.317648,33.30426177,250252.9402,3688229.663,126.317648,33.30426177
1394,250253.0539,3688229.503,126.3176493,33.30426036,250253.0539,3688229.503,126.3176493,33.30426036
1395,250253.1715,3688229.344,126.3176506,33.30425895,250253.1715,3688229.344,126.3176506,33.30425895
1396,250253.2827,3688229.18,126.3176518,33.3042575,250253.2827,3688229.18,126.3176518,33.3042575
1397,250253.4147,3688229.034,126.3176533,33.30425622,250253.4147,3688229.034,126.3176533,33.30425622
1398,250253.5156,3688228.863,126.3176544,33.3042547,250253.5156,3688228.863,126.3176544,33.3042547
1399,250253.6358,3688228.712,126.3176558,33.30425337,250253.6358,3688228.712,126.3176558,33.30425337
1400,250253.7572,3688228.557,126.3176571,33.304252,250253.7572,3688228.557,126.3176571,33.304252
1401,250253.8827,3688228.406,126.3176585,33.30425067,250253.8827,3688228.406,126.3176585,33.30425067
1402,250254.0089,3688228.257,126.3176599,33.30424935,250254.0089,3688228.257,126.3176599,33.30424935
1403,250254.1442,3688228.118,126.3176614,33.30424813,250254.1442,3688228.118,126.3176614,33.30424813
1404,250254.2967,3688227.996,126.3176631,33.30424707,250254.2967,3688227.996,126.3176631,33.30424707
1405,250254.4341,3688227.855,126.3176646,33.30424583,250254.4341,3688227.855,126.3176646,33.30424583
1406,250254.5901,3688227.737,126.3176663,33.3042448,250254.5901,3688227.737,126.3176663,33.3042448
1407,250254.7398,3688227.608,126.3176679,33.30424368,250254.7398,3688227.608,126.3176679,33.30424368
1408,250254.8892,3688227.482,126.3176696,33.30424258,250254.8892,3688227.482,126.3176696,33.30424258
1409,250255.0424,3688227.36,126.3176712,33.30424151,250255.0424,3688227.36,126.3176712,33.30424151
1410,250255.1933,3688227.24,126.3176729,33.30424047,250255.1933,3688227.24,126.3176729,33.30424047
1411,250255.3354,3688227.108,126.3176744,33.30423931,250255.3354,3688227.108,126.3176744,33.30423931
1412,250255.4903,3688226.985,126.3176761,33.30423824,250255.4903,3688226.985,126.3176761,33.30423824
1413,250255.6444,3688226.865,126.3176778,33.30423719,250255.6444,3688226.865,126.3176778,33.30423719
1414,250255.808,3688226.752,126.3176796,33.30423621,250255.808,3688226.752,126.3176796,33.30423621
1415,250255.972,3688226.64,126.3176814,33.30423524,250255.972,3688226.64,126.3176814,33.30423524
1416,250256.1159,3688226.503,126.317683,33.30423404,250256.1159,3688226.503,126.317683,33.30423404
1417,250256.2747,3688226.391,126.3176847,33.30423307,250256.2747,3688226.391,126.3176847,33.30423307
1418,250256.431,3688226.275,126.3176864,33.30423206,250256.431,3688226.275,126.3176864,33.30423206
1419,250256.5789,3688226.143,126.3176881,33.3042309,250256.5789,3688226.143,126.3176881,33.3042309
1420,250256.7429,3688226.03,126.3176898,33.30422992,250256.7429,3688226.03,126.3176898,33.30422992
1421,250256.8911,3688225.903,126.3176915,33.30422881,250256.8911,3688225.903,126.3176915,33.30422881
1422,250257.0467,3688225.788,126.3176932,33.30422781,250257.0467,3688225.788,126.3176932,33.30422781
1423,250257.1952,3688225.656,126.3176948,33.30422666,250257.1952,3688225.656,126.3176948,33.30422666
1424,250257.3419,3688225.524,126.3176964,33.3042255,250257.3419,3688225.524,126.3176964,33.3042255
1425,250257.4913,3688225.393,126.3176981,33.30422436,250257.4913,3688225.393,126.3176981,33.30422436
1426,250257.6492,3688225.277,126.3176998,33.30422335,250257.6492,3688225.277,126.3176998,33.30422335
1427,250257.8026,3688225.154,126.3177015,33.30422228,250257.8026,3688225.154,126.3177015,33.30422228
1428,250257.9525,3688225.025,126.3177031,33.30422115,250257.9525,3688225.025,126.3177031,33.30422115
1429,250258.0999,3688224.896,126.3177047,33.30422002,250258.0999,3688224.896,126.3177047,33.30422002
1430,250258.2517,3688224.773,126.3177064,33.30421895,250258.2517,3688224.773,126.3177064,33.30421895
1431,250258.4056,3688224.653,126.3177081,33.3042179,250258.4056,3688224.653,126.3177081,33.3042179
1432,250258.5477,3688224.529,126.3177096,33.30421682,250258.5477,3688224.529,126.3177096,33.30421682
1433,250258.7101,3688224.413,126.3177114,33.30421581,250258.7101,3688224.413,126.3177114,33.30421581
1434,250258.8513,3688224.279,126.317713,33.30421463,250258.8513,3688224.279,126.317713,33.30421463
1435,250258.9936,3688224.143,126.3177145,33.30421344,250258.9936,3688224.143,126.3177145,33.30421344
1436,250259.1454,3688224.024,126.3177162,33.30421241,250259.1454,3688224.024,126.3177162,33.30421241
1437,250259.2783,3688223.882,126.3177176,33.30421116,250259.2783,3688223.882,126.3177176,33.30421116
1438,250259.4173,3688223.743,126.3177192,33.30420994,250259.4173,3688223.743,126.3177192,33.30420994
1439,250259.5613,3688223.609,126.3177208,33.30420876,250259.5613,3688223.609,126.3177208,33.30420876
1440,250259.7048,3688223.471,126.3177223,33.30420755,250259.7048,3688223.471,126.3177223,33.30420755
1441,250259.8569,3688223.345,126.317724,33.30420645,250259.8569,3688223.345,126.317724,33.30420645
1442,250259.9998,3688223.207,126.3177256,33.30420524,250259.9998,3688223.207,126.3177256,33.30420524
1443,250260.1519,3688223.08,126.3177272,33.30420413,250260.1519,3688223.08,126.3177272,33.30420413
1444,250260.2904,3688222.943,126.3177288,33.30420293,250260.2904,3688222.943,126.3177288,33.30420293
1445,250260.4424,3688222.815,126.3177304,33.30420181,250260.4424,3688222.815,126.3177304,33.30420181
1446,250260.5981,3688222.698,126.3177321,33.30420079,250260.5981,3688222.698,126.3177321,33.30420079
1447,250260.754,3688222.576,126.3177338,33.30419973,250260.754,3688222.576,126.3177338,33.30419973
1448,250260.9217,3688222.472,126.3177357,33.30419883,250260.9217,3688222.472,126.3177357,33.30419883
1449,250261.0731,3688222.35,126.3177373,33.30419777,250261.0731,3688222.35,126.3177373,33.30419777
1450,250261.2422,3688222.253,126.3177392,33.30419693,250261.2422,3688222.253,126.3177392,33.30419693
1451,250261.4103,3688222.154,126.317741,33.30419608,250261.4103,3688222.154,126.317741,33.30419608
1452,250261.5842,3688222.059,126.3177429,33.30419527,250261.5842,3688222.059,126.3177429,33.30419527
1453,250261.7633,3688221.978,126.3177448,33.30419458,250261.7633,3688221.978,126.3177448,33.30419458
1454,250261.9384,3688221.893,126.3177467,33.30419385,250261.9384,3688221.893,126.3177467,33.30419385
1455,250262.1223,3688221.829,126.3177487,33.30419332,250262.1223,3688221.829,126.3177487,33.30419332
1456,250262.3142,3688221.778,126.3177508,33.3041929,250262.3142,3688221.778,126.3177508,33.3041929
1457,250262.5084,3688221.747,126.3177529,33.30419267,250262.5084,3688221.747,126.3177529,33.30419267
1458,250262.7047,3688221.723,126.317755,33.3041925,250262.7047,3688221.723,126.317755,33.3041925
1459,250262.9022,3688221.718,126.3177571,33.3041925,250262.9022,3688221.718,126.3177571,33.3041925
1460,250263.0969,3688221.694,126.3177592,33.30419233,250263.0969,3688221.694,126.3177592,33.30419233
1461,250263.2944,3688221.718,126.3177613,33.30419259,250263.2944,3688221.718,126.3177613,33.30419259
1462,250263.4914,3688221.726,126.3177634,33.30419271,250263.4914,3688221.726,126.3177634,33.30419271
1463,250263.6841,3688221.772,126.3177655,33.30419317,250263.6841,3688221.772,126.3177655,33.30419317
1464,250263.8815,3688221.799,126.3177676,33.30419346,250263.8815,3688221.799,126.3177676,33.30419346
1465,250264.0599,3688221.877,126.3177695,33.3041942,250264.0599,3688221.877,126.3177695,33.3041942
1466,250264.2477,3688221.943,126.3177715,33.30419484,250264.2477,3688221.943,126.3177715,33.30419484
1467,250264.4355,3688222.008,126.3177735,33.30419547,250264.4355,3688222.008,126.3177735,33.30419547
1468,250264.6139,3688222.092,126.3177754,33.30419627,250264.6139,3688222.092,126.3177754,33.30419627
1469,250264.7936,3688222.178,126.3177773,33.30419708,250264.7936,3688222.178,126.3177773,33.30419708
1470,250264.9746,3688222.251,126.3177792,33.30419778,250264.9746,3688222.251,126.3177792,33.30419778
1471,250265.1434,3688222.345,126.317781,33.30419867,250265.1434,3688222.345,126.317781,33.30419867
1472,250265.3233,3688222.422,126.3177829,33.3041994,250265.3233,3688222.422,126.3177829,33.3041994
1473,250265.4987,3688222.515,126.3177848,33.30420028,250265.4987,3688222.515,126.3177848,33.30420028
1474,250265.6691,3688222.611,126.3177866,33.30420119,250265.6691,3688222.611,126.3177866,33.30420119
1475,250265.8404,3688222.712,126.3177884,33.30420214,250265.8404,3688222.712,126.3177884,33.30420214
1476,250266.0055,3688222.819,126.3177901,33.30420314,250266.0055,3688222.819,126.3177901,33.30420314
1477,250266.1589,3688222.938,126.3177917,33.30420425,250266.1589,3688222.938,126.3177917,33.30420425
1478,250266.3056,3688223.066,126.3177933,33.30420543,250266.3056,3688223.066,126.3177933,33.30420543
1479,250266.4421,3688223.205,126.3177947,33.30420672,250266.4421,3688223.205,126.3177947,33.30420672
1480,250266.5757,3688223.348,126.3177961,33.30420804,250266.5757,3688223.348,126.3177961,33.30420804
1481,250266.7215,3688223.483,126.3177976,33.30420929,250266.7215,3688223.483,126.3177976,33.30420929
1482,250266.8428,3688223.64,126.3177989,33.30421073,250266.8428,3688223.64,126.3177989,33.30421073
1483,250266.986,3688223.777,126.3178004,33.304212,250266.986,3688223.777,126.3178004,33.304212
1484,250267.1217,3688223.917,126.3178018,33.30421329,250267.1217,3688223.917,126.3178018,33.30421329
1485,250267.6564,3688224.503,126.3178074,33.30421869,250267.6564,3688224.503,126.3178074,33.30421869
1486,250268.1651,3688225.112,126.3178127,33.3042243,250268.1647,3688225.111,126.3178127,33.30422429
1487,250268.6528,3688225.739,126.3178177,33.30423006,250268.6508,3688225.737,126.3178177,33.30423004
1488,250269.1257,3688226.381,126.3178226,33.30423596,250269.1198,3688226.374,126.3178226,33.30423589
1489,250269.5907,3688227.033,126.3178274,33.30424194,250269.578,3688227.016,126.3178273,33.30424178
1490,250270.0552,3688227.69,126.3178322,33.30424796,250270.032,3688227.657,126.317832,33.30424767
1491,250270.5267,3688228.346,126.3178371,33.30425398,250270.4882,3688228.291,126.3178367,33.30425348
1492,250271.0122,3688228.997,126.3178421,33.30425996,250270.9528,3688228.913,126.3178415,33.30425919
1493,250271.5177,3688229.64,126.3178474,33.30426587,250271.4309,3688229.518,126.3178465,33.30426475
1494,250272.0701,3688230.299,126.3178531,33.30427194,250271.9471,3688230.128,126.3178519,33.30427037
1495,250272.2173,3688230.463,126.3178547,33.30427345,250272.0665,3688230.252,126.3178531,33.30427152
1496,250272.3653,3688230.63,126.3178562,33.30427499,250272.1841,3688230.376,126.3178543,33.30427266
1497,250272.5197,3688230.793,126.3178578,33.3042765,250272.3054,3688230.494,126.3178556,33.30427375
1498,250272.6694,3688230.964,126.3178594,33.30427807,250272.4199,3688230.614,126.3178568,33.30427486
1499,250272.8239,3688231.134,126.317861,33.30427964,250272.5368,3688230.73,126.317858,33.30427593
1500,250272.98,3688231.305,126.3178626,33.30428121,250272.6526,3688230.843,126.3178592,33.30427697
1501,250273.135,3688231.48,126.3178642,33.30428282,250272.7656,3688230.956,126.3178604,33.30427802
1502,250273.289,3688231.658,126.3178658,33.30428447,250272.8755,3688231.07,126.3178616,33.30427907
1503,250273.4457,3688231.837,126.3178675,33.30428611,250272.986,3688231.18,126.3178627,33.30428009
1504,250273.6048,3688232.016,126.3178691,33.30428777,250273.0966,3688231.288,126.3178639,33.30428109
1505,250273.7662,3688232.196,126.3178708,33.30428942,250273.2076,3688231.393,126.317865,33.30428206
1506,250273.9289,3688232.377,126.3178725,33.30429109,250273.3177,3688231.496,126.3178662,33.30428301
1507,250274.0897,3688232.562,126.3178742,33.3042928,250273.4247,3688231.6,126.3178673,33.30428397
1508,250274.2566,3688232.744,126.3178759,33.30429447,250273.5352,3688231.697,126.3178685,33.30428488
1509,250274.4258,3688232.926,126.3178777,33.30429616,250273.6459,3688231.794,126.3178696,33.30428577
1510,250274.5924,3688233.113,126.3178794,33.30429788,250273.7532,3688231.89,126.3178707,33.30428666
1511,250274.7579,3688233.303,126.3178811,33.30429963,250273.8581,3688231.987,126.3178718,33.30428756
1512,250274.9234,3688233.495,126.3178829,33.3043014,250273.9617,3688232.083,126.3178729,33.30428845
1513,250275.0887,3688233.689,126.3178846,33.30430318,250274.0642,3688232.177,126.317874,33.30428932
1514,250275.2543,3688233.885,126.3178863,33.30430499,250274.1656,3688232.271,126.3178751,33.30429019
1515,250275.4238,3688234.08,126.3178881,33.30430678,250274.2688,3688232.36,126.3178762,33.30429102
1516,250275.5979,3688234.272,126.3178899,33.30430855,250274.3744,3688232.447,126.3178773,33.30429183
1517,250275.7724,3688234.466,126.3178917,33.30431034,250274.479,3688232.532,126.3178784,33.30429262
1518,250275.9448,3688234.663,126.3178935,33.30431216,250274.5811,3688232.618,126.3178794,33.30429341
1519,250276.1154,3688234.864,126.3178953,33.30431401,250274.6811,3688232.704,126.3178805,33.30429421
1520,250276.2889,3688235.063,126.3178971,33.30431584,250274.7823,3688232.788,126.3178815,33.30429499
1521,250276.4619,3688235.265,126.3178989,33.3043177,250274.8822,3688232.87,126.3178826,33.30429576
1522,250276.6347,3688235.468,126.3179007,33.30431957,250274.9814,3688232.953,126.3178836,33.30429652
1523,250276.8071,3688235.673,126.3179025,33.30432146,250275.0795,3688233.035,126.3178847,33.30429728
1524,250276.98,3688235.879,126.3179043,33.30432336,250275.1773,3688233.116,126.3178857,33.30429804
1525,250277.1549,3688236.084,126.3179061,33.30432524,250275.2756,3688233.194,126.3178867,33.30429876
1526,250277.3307,3688236.29,126.3179079,33.30432714,250275.3738,3688233.272,126.3178878,33.30429949
1527,250277.5065,3688236.498,126.3179098,33.30432905,250275.4713,3688233.349,126.3178888,33.30430021
1528,250277.6791,3688236.709,126.3179115,33.30433099,250275.5666,3688233.427,126.3178898,33.30430094
1529,250277.8582,3688236.915,126.3179134,33.30433289,250275.6647,3688233.502,126.3178908,33.30430163
1530,250278.0392,3688237.119,126.3179153,33.30433477,250275.7631,3688233.575,126.3178919,33.30430231
1531,250278.2182,3688237.328,126.3179172,33.30433669,250275.86,3688233.649,126.3178929,33.304303
1532,250278.3955,3688237.538,126.317919,33.30433863,250275.9553,3688233.723,126.3178939,33.30430369
1533,250278.5718,3688237.751,126.3179208,33.30434058,250276.0499,3688233.797,126.3178949,33.30430438
1534,250278.7451,3688237.966,126.3179226,33.30434256,250276.1425,3688233.872,126.3178958,33.30430508
1535,250278.9201,3688238.18,126.3179245,33.30434454,250276.2356,3688233.946,126.3178968,33.30430576
1536,250279.0971,3688238.394,126.3179263,33.3043465,250276.3291,3688234.019,126.3178978,33.30430644
1537,250279.2796,3688238.603,126.3179282,33.30434843,250276.4243,3688234.09,126.3178988,33.3043071
1538,250279.4521,3688238.821,126.31793,33.30435043,250276.5151,3688234.164,126.3178998,33.30430779
1539,250279.6376,3688239.027,126.3179319,33.30435233,250276.6104,3688234.234,126.3179008,33.30430844
1540,250279.8102,3688239.247,126.3179337,33.30435435,250276.7005,3688234.308,126.3179017,33.30430914
1541,250279.9928,3688239.456,126.3179356,33.30435628,250276.7937,3688234.379,126.3179027,33.30430979
1542,250280.1705,3688239.671,126.3179375,33.30435826,250276.8848,3688234.452,126.3179036,33.30431047
1543,250280.3539,3688239.881,126.3179394,33.30436019,250276.9773,3688234.522,126.3179046,33.30431113
1544,250280.5354,3688240.092,126.3179413,33.30436214,250277.0686,3688234.595,126.3179056,33.3043118
1545,250280.7172,3688240.303,126.3179432,33.30436408,250277.1596,3688234.667,126.3179065,33.30431247
1546,250280.8927,3688240.52,126.317945,33.30436608,250277.2483,3688234.741,126.3179075,33.30431316
1547,250281.0686,3688240.737,126.3179468,33.30436807,250277.3367,3688234.816,126.3179084,33.30431386
1548,250281.244,3688240.953,126.3179486,33.30437006,250277.4246,3688234.891,126.3179093,33.30431455
1549,250281.4199,3688241.17,126.3179505,33.30437205,250277.5124,3688234.966,126.3179102,33.30431525
1550,250281.596,3688241.386,126.3179523,33.30437404,250277.5999,3688235.042,126.3179112,33.30431596
1551,250281.7683,3688241.604,126.3179541,33.30437604,250277.686,3688235.119,126.3179121,33.30431667
1552,250281.9368,3688241.825,126.3179558,33.30437808,250277.7711,3688235.198,126.3179129,33.3043174
1553,250282.1049,3688242.046,126.3179576,33.30438011,250277.856,3688235.277,126.3179138,33.30431813
1554,250282.2782,3688242.262,126.3179594,33.30438209,250277.9419,3688235.356,126.3179147,33.30431886
1555,250282.4487,3688242.479,126.3179611,33.30438409,250278.0268,3688235.436,126.3179156,33.3043196
1556,250282.6152,3688242.685,126.3179629,33.30438598,250278.0763,3688235.472,126.3179161,33.30431994
1557,250282.7841,3688242.905,126.3179646,33.304388,250278.1623,3688235.56,126.317917,33.30432075
1558,250282.952,3688243.125,126.3179664,33.30439002,250278.2497,3688235.648,126.317918,33.30432157
1559,250283.1214,3688243.343,126.3179681,33.30439203,250278.341,3688235.734,126.3179189,33.30432236
1560,250283.2905,3688243.559,126.3179699,33.30439401,250278.4325,3688235.821,126.3179199,33.30432316
1561,250283.4618,3688243.773,126.3179716,33.30439598,250278.5219,3688235.91,126.3179208,33.30432399
1562,250283.6336,3688243.985,126.3179734,33.30439793,250278.6158,3688235.997,126.3179218,33.30432479
1563,250283.8045,3688244.197,126.3179752,33.30439988,250278.7088,3688236.086,126.3179228,33.30432562
1564,250283.9709,3688244.41,126.3179769,33.30440184,250278.7987,3688236.179,126.3179237,33.30432647
1565,250284.1348,3688244.625,126.3179786,33.30440381,250278.8856,3688236.276,126.3179246,33.30432737
1566,250284.2983,3688244.839,126.3179803,33.30440578,250278.9762,3688236.371,126.3179256,33.30432825
1567,250284.4601,3688245.052,126.317982,33.30440774,250279.0696,3688236.466,126.3179265,33.30432912
1568,250284.6204,3688245.265,126.3179837,33.30440969,250279.1654,3688236.56,126.3179275,33.30432999
1569,250284.7836,3688245.474,126.3179854,33.30441161,250279.2599,3688236.656,126.3179285,33.30433088
1570,250284.9447,3688245.683,126.317987,33.30441353,250279.356,3688236.753,126.3179295,33.30433178
1571,250285.1019,3688245.894,126.3179887,33.30441547,250279.4592,3688236.845,126.3179306,33.30433263
1572,250285.2601,3688246.101,126.3179903,33.30441737,250279.5606,3688236.942,126.3179317,33.30433353
1573,250285.42,3688246.306,126.317992,33.30441926,250279.6594,3688237.042,126.3179327,33.30433445
1574,250285.5782,3688246.51,126.3179936,33.30442113,250279.7566,3688237.146,126.3179337,33.30433541
1575,250285.7371,3688246.711,126.3179952,33.30442298,250279.8534,3688237.252,126.3179347,33.30433638
1576,250285.8898,3688246.916,126.3179968,33.30442487,250279.9495,3688237.361,126.3179357,33.30433739
1577,250286.0443,3688247.117,126.3179984,33.30442671,250280.0462,3688237.471,126.3179367,33.30433841
1578,250286.2021,3688247.313,126.3180001,33.30442851,250280.1529,3688237.575,126.3179378,33.30433937
1579,250286.3552,3688247.51,126.3180017,33.30443033,250280.2627,3688237.679,126.317939,33.30434033
1580,250286.5115,3688247.704,126.3180033,33.3044321,250280.3712,3688237.786,126.3179401,33.30434132
1581,250286.6686,3688247.892,126.3180049,33.30443384,250280.4771,3688237.898,126.3179412,33.30434235
1582,250286.8252,3688248.079,126.3180065,33.30443556,250280.5835,3688238.012,126.3179423,33.3043434
1583,250286.9906,3688248.256,126.3180083,33.30443719,250280.6931,3688238.126,126.3179435,33.30434446
1584,250287.1452,3688248.439,126.3180099,33.30443888,250280.8021,3688238.243,126.3179446,33.30434553
1585,250287.3021,3688248.618,126.3180115,33.30444053,250280.9113,3688238.363,126.3179458,33.30434664
1586,250287.4546,3688248.798,126.3180131,33.30444218,250281.0205,3688238.485,126.3179469,33.30434777
1587,250287.6122,3688248.971,126.3180147,33.30444377,250281.1323,3688238.607,126.3179481,33.3043489
1588,250287.7706,3688249.139,126.3180164,33.30444533,250281.2474,3688238.731,126.3179493,33.30435004
1589,250287.9193,3688249.314,126.3180179,33.30444694,250281.3642,3688238.855,126.3179505,33.30435118
1590,250288.0616,3688249.491,126.3180194,33.30444857,250281.4795,3688238.985,126.3179517,33.30435238
1591,250288.2059,3688249.664,126.3180209,33.30445015,250281.5974,3688239.113,126.3179529,33.30435357
1592,250288.3491,3688249.834,126.3180224,33.30445172,250281.7243,3688239.238,126.3179543,33.30435472
1593,250288.5006,3688249.993,126.318024,33.30445319,250281.8503,3688239.367,126.3179556,33.30435591
1594,250288.6421,3688250.158,126.3180255,33.30445471,250281.9752,3688239.5,126.3179569,33.30435714
1595,250288.783,3688250.319,126.3180269,33.3044562,250282.0999,3688239.638,126.3179582,33.3043584
1596,250288.9305,3688250.472,126.3180285,33.30445761,250282.2233,3688239.779,126.3179595,33.30435971
1597,250289.0765,3688250.622,126.31803,33.30445899,250282.346,3688239.925,126.3179607,33.30436105
1598,250289.2197,3688250.771,126.3180315,33.30446037,250282.4729,3688240.07,126.3179621,33.30436238
1599,250289.3508,3688250.928,126.3180329,33.30446181,250282.6081,3688240.211,126.3179635,33.30436369
1600,250289.4877,3688251.076,126.3180343,33.30446318,250282.7392,3688240.36,126.3179648,33.30436506
1601,250289.6118,3688251.232,126.3180356,33.30446461,250282.8776,3688240.504,126.3179663,33.30436639
1602,250289.74,3688251.386,126.3180369,33.30446603,250283.0113,3688240.652,126.3179677,33.30436776
1603,250289.8651,3688251.542,126.3180382,33.30446746,250283.1466,3688240.799,126.3179691,33.30436911
1604,250289.9895,3688251.699,126.3180395,33.30446891,250283.2825,3688240.946,126.3179705,33.30437047
1605,250290.1238,3688251.847,126.3180409,33.30447027,250283.4235,3688241.087,126.317972,33.30437177
